player_id,first_name,last_name,hand,date_of_birth,nationality,height
104397,Laurent,Recouderc,R,1984-07-10,FRA,178.0
104398,Andre,Begemann,R,1984-07-12,GER,188.0
104415,Colin,Fleming,R,1984-08-13,GBR,188.0
104417,Robin,Soderling,R,1984-08-14,SWE,193.0
104424,Go,Soeda,R,1984-09-05,JPN,178.0
104433,Frank,Dancevic,R,1984-09-26,CAN,185.0
104444,Ryan,Henry,R,1984-10-14,AUS,183.0
104453,Michael,Ryderstedt,L,1984-11-12,SWE,188.0
104455,Daniel,Lustig,R,1984-11-25,CZE,190.0
104460,Dustin,Brown,R,1984-12-08,GER,196.0
104465,Martin,Emmrich,L,1984-12-17,GER,183.0
104467,Lamine,Ouahab,R,1984-12-22,ALG,185.0
104468,Gilles,Simon,R,1984-12-27,FRA,183.0
104470,Komlavi,Loglo,R,1984-12-30,TOG,183.0
104471,Ivan,Dodig,R,1985-01-02,CRO,183.0
104474,Leonardo,Kirche,R,1985-01-04,BRA,188.0
104476,Louk,Sorensen,R,1985-01-07,IRL,175.0
104477,Jorge,Aguilar,R,1985-01-08,CHI,178.0
104486,Horia,Tecau,R,1985-01-19,ROU,193.0
104487,Marcel,Zimmermann,R,1985-01-20,GER,183.0
104488,Armin,Sandbichler,L,1985-01-22,AUT,180.0
104494,Adrian,Ungur,R,1985-01-25,ROU,178.0
104495,Florin,Mergea,R,1985-01-26,ROU,180.0
104499,Jimmy,Wang,R,1985-02-08,TPE,178.0
104500,Somdev,Devvarman,R,1985-02-13,IND,180.0
104504,Ross,Hutchins,R,1985-02-22,GBR,190.0
104505,Konstantin,Kravchuk,R,1985-02-23,RUS,190.0
104511,Lenoir,Ramos,R,1985-03-01,BRA,190.0
104515,Mathieu,Montcourt,R,1985-03-04,FRA,183.0
104516,Arnau,Brugues Davi,L,1985-03-05,ESP,183.0
104517,Adam,Feeney,R,1985-03-07,AUS,178.0
104523,Frederico,Gil,R,1985-03-24,POR,178.0
104527,Stan,Wawrinka,R,1985-03-28,SUI,183.0
104534,Dudi,Sela,R,1985-04-04,ISR,175.0
104541,Mark,Fynn,R,1985-04-16,ZIM,183.0
104542,Jo-Wilfried,Tsonga,R,1985-04-17,FRA,188.0
104545,John,Isner,R,1985-04-26,USA,206.0
104547,Horacio,Zeballos,L,1985-04-27,ARG,188.0
104548,Brian,Baker,R,1985-04-30,USA,190.0
104550,Ricardo,Hocevar,R,1985-05-05,BRA,180.0
104559,Teymuraz,Gabashvili,R,1985-05-23,RUS,188.0
104563,Luca,Vanni,R,1985-06-04,ITA,198.0
104571,Marcos,Baghdatis,R,1985-06-17,CYP,183.0
104579,Romain,Jouan,R,1985-07-16,FRA,183.0
104583,Filip,Polasek,R,1985-07-21,SVK,196.0
104586,Lukas,Rosol,R,1985-07-24,CZE,196.0
104589,Chris,Guccione,L,1985-07-30,AUS,201.0
104592,Ilija,Bozoljac,R,1985-08-02,SRB,193.0
104593,Daniel,Gimeno Traver,R,1985-08-07,ESP,185.0
104594,Marinko,Matosevic,R,1985-08-08,AUS,194.0
104597,Nicolas,Almagro,R,1985-08-21,ESP,183.0
104600,Treat Conrad,Huey,L,1985-08-28,PHI,178.0
104607,Tomas,Berdych,R,1985-09-17,CZE,196.0
104613,Candy,Idoko,R,1985-09-27,NGR,175.0
104618,Devin,Mullings,L,1985-10-04,BAH,168.0
104619,Jesse,Huta Galung,R,1985-10-06,NED,188.0
104620,Simone,Bolelli,R,1985-10-08,ITA,183.0
104623,Josh,Goodall,R,1985-10-17,GBR,188.0
104624,Joshua,Goodall,R,1985-10-17,GBR,188.0
104628,Alexander,Kudryavtsev,R,1985-10-26,RUS,183.0
104629,Adrian,Menendez Maceiras,R,1985-10-28,ESP,185.0
104633,Mathieu,Rodrigues,R,1985-11-07,FRA,180.0
104635,Robert,Smeets,L,1985-11-10,AUS,188.0
104639,Wayne,Odesnik,L,1985-11-21,USA,180.0
104644,Riccardo,Ghedin,R,1985-12-05,ITA,188.0
104646,Purav,Raja,R,1985-12-07,IND,183.0
104651,Martin,Alund,R,1985-12-26,ARG,183.0
104652,Todd,Paul,L,1985-12-26,USA,180.0
104655,Pablo,Cuevas,R,1986-01-01,URU,180.0
104660,Sergiy,Stakhovsky,R,1986-01-06,UKR,193.0
104661,Pierre Ludovic,Duclos,R,1986-01-08,CAN,188.0
104665,Pablo,Andujar,R,1986-01-23,ESP,180.0
104667,Philipp,Oswald,R,1986-01-23,AUT,201.0
104672,Vincent,Millot,L,1986-01-30,FRA,173.0
104675,Rudolf,Siwy,R,1986-02-04,CZE,175.0
104676,Andreas,Beck,L,1986-02-05,GER,190.0
104677,Artem,Sitak,R,1986-02-08,NZL,185.0
104678,Viktor,Troicki,R,1986-02-10,SRB,193.0
104679,Jamie,Murray,L,1986-02-13,GBR,190.0
104690,Divij,Sharan,L,1986-03-02,IND,183.0
104692,Alexander,Slabinsky,R,1986-03-06,GBR,185.0
104693,Dominic,Inglot,R,1986-03-06,GBR,196.0
104700,Daniel,Vallverdu,R,1986-03-17,VEN,180.0
104707,Denis,Matsukevitch,R,1986-03-28,RUS,190.0
104711,G,Jones,R,1986-04-01,NZL,183.0
104714,Julian,Reister,R,1986-04-02,GER,188.0
104717,Brendan,Evans,R,1986-04-08,USA,188.0
104719,Marcel,Granollers,R,1986-04-12,ESP,190.0
104721,Josselin,Ouanna,R,1986-04-14,FRA,193.0
104724,Eduardo,Schwank,R,1986-04-23,ARG,183.0
104729,Ivan,Nedelko,R,1986-05-12,RUS,185.0
104731,Kevin,Anderson,R,1986-05-18,RSA,203.0
104735,Tobias,Kamke,R,1986-05-21,GER,180.0
104736,Farrukh,Dustov,R,1986-05-22,UZB,196.0
104738,Caio,Zampieri,R,1986-05-27,BRA,183.0
104739,Guillermo,Alcaide,R,1986-05-27,ESP,188.0
104743,Kamil,Capkovic,R,1986-06-02,SVK,198.0
104745,Rafael,Nadal,L,1986-06-03,ESP,185.0
104753,Woong Sun,Jun,R,1986-06-14,KOR,190.0
104755,Richard,Gasquet,R,1986-06-18,FRA,185.0
104760,Scott,Oudsema,R,1986-07-01,USA,190.0
104763,Rafael,Arevalo,R,1986-07-04,ESA,180.0
104770,Martin,Fischer,R,1986-07-21,AUT,180.0
104776,Kaes,Vant Hof,L,1986-08-01,USA,185.0
104779,Jamie,Baker,R,1986-08-05,GBR,183.0
104783,Mikhail,Ledovskikh,R,1986-08-08,RUS,188.0
104792,Gael,Monfils,R,1986-09-01,FRA,193.0
104797,Denis,Istomin,R,1986-09-07,UZB,188.0
104802,Fabrice,Martin,R,1986-09-11,FRA,198.0
104804,Amir,Weintraub,R,1986-09-16,ISR,188.0
104808,Philippe,Frayssinoux,R,1986-09-20,FRA,190.0
104810,Zhe,Li,R,1986-09-20,CHN,185.0
104812,Scoville,Jenkins,R,1986-09-23,USA,188.0
104813,Grega,Zemlja,R,1986-09-29,SLO,183.0
104816,Karan,Rastogi,R,1986-10-08,IND,178.0
104820,Erik,Chvojka,L,1986-10-26,CAN,185.0
104831,Bartolome,Salva Vidal,L,1986-11-20,ESP,183.0
104850,Jonathan,Dasnieres De Veigy,L,1987-01-05,FRA,175.0
104851,Gianluca,Naso,R,1987-01-06,ITA,193.0
104857,Robert,Farah,R,1987-01-20,COL,193.0
104864,Alex,Kuznetsov,R,1987-02-05,USA,183.0
104868,James,Ward,R,1987-02-09,GBR,190.0
104869,Sergei,Bubka,R,1987-02-10,UKR,188.0
104871,Jeremy,Chardy,R,1987-02-12,FRA,188.0
104873,Aleksandr,Nedovyesov,R,1987-02-15,KAZ,193.0
104875,Denes,Lukacs,R,1987-02-25,HUN,180.0
104882,Blaz,Kavcic,R,1987-03-05,SLO,188.0
104890,Andreas,Haider Maurer,R,1987-03-22,AUT,190.0
104897,Matthias,Bachinger,R,1987-04-02,GER,188.0
104898,Robin,Haase,R,1987-04-06,NED,190.0
104905,Nicolas,Barrientos,R,1987-04-24,COL,175.0
104907,Jose Rubin,Statham,R,1987-04-25,NZL,183.0
104911,Mateusz,Kowalczyk,R,1987-05-03,POL,193.0
104918,Andy,Murray,R,1987-05-15,GBR,190.0
104919,Leonardo,Mayer,R,1987-05-15,ARG,188.0
104920,Denys,Molchanov,R,1987-05-16,UKR,190.0
104925,Novak,Djokovic,R,1987-05-22,SRB,188.0
104926,Fabio,Fognini,R,1987-05-24,ITA,178.0
104932,Kenny,De Schepper,L,1987-05-29,FRA,203.0
104944,Niels,Desein,R,1987-06-09,BEL,190.0
104945,James,Mcgee,R,1987-06-10,IRL,183.0
104947,Marsel,Ilhan,R,1987-06-11,TUR,190.0
104958,Carsten,Ball,L,1987-06-20,AUS,198.0
104960,Miguel Angel,Reyes Varela,R,1987-06-21,MEX,175.0
104963,Yannick,Mertens,R,1987-06-25,BEL,188.0
104965,Pavol,Cervenak,R,1987-07-01,SVK,191.0
104967,Alexander,Sadecky,L,1987-07-06,SUI,193.0
104970,Matteo,Viola,R,1987-07-07,ITA,188.0
104971,Blake,Strode,R,1987-07-09,USA,188.0
104976,Ryan,Sweeting,R,1987-07-14,USA,196.0
104978,Daniel,Brands,R,1987-07-17,GER,196.0
104979,Andrey,Golubev,R,1987-07-22,KAZ,185.0
104986,Vishnu,Vardhan,R,1987-07-27,IND,188.0
104997,Igor,Sijsling,R,1987-08-18,NED,190.0
104999,Mischa,Zverev,L,1987-08-22,GER,190.0
105001,Mao Xin,Gong,R,1987-08-24,CHN,178.0
105004,Dimitar,Kutrovsky,R,1987-08-27,BUL,175.0
105006,Chu Huan,Yi,L,1987-08-31,TPE,178.0
105011,Illya,Marchenko,R,1987-09-08,UKR,185.0
105012,Alexander,Bury,R,1987-09-14,BLR,203.0
105014,Antal,Van Der Duim,R,1987-09-16,NED,185.0
105015,Franko,Skugor,R,1987-09-20,CRO,193.0
105021,Andrew,Coelho,L,1987-10-02,AUS,180.0
105023,Sam,Querrey,R,1987-10-07,USA,198.0
105026,Takuto,Niki,R,1987-10-12,JPN,183.0
105028,Jesse,Levine,L,1987-10-15,CAN,175.0
105029,Sergey,Betov,R,1987-10-15,BLR,185.0
105030,Michael,Venus,R,1987-10-16,NZL,191.0
105031,Saketh,Myneni,R,1987-10-19,IND,193.0
105032,Sam,Groth,R,1987-10-19,AUS,193.0
105041,Lukas,Lacko,R,1987-11-03,SVK,185.0
105047,Tim,Puetz,R,1987-11-19,GER,185.0
105048,Alex,Clayton,R,1987-11-23,USA,183.0
105051,Matthew,Ebden,R,1987-11-26,AUS,188.0
105052,Chris,Eaton,R,1987-11-27,GBR,188.0
105053,Santiago,Giraldo,R,1987-11-27,COL,188.0
105060,Aldin,Setkic,R,1987-12-21,BIH,193.0
105062,Mikhail,Kukushkin,R,1987-12-26,KAZ,183.0
105063,Andrea,Arnaboldi,L,1987-12-27,ITA,180.0
105064,Thomaz,Bellucci,L,1987-12-30,BRA,188.0
105065,Tim,Smyczek,R,1987-12-30,USA,175.0
105066,Grzegorz,Panfil,L,1988-01-01,POL,183.0
105070,Hans,Podlipnik Castillo,R,1988-01-09,CHI,183.0
105071,Jean Yves,Aubone,R,1988-01-10,USA,180.0
105072,Sanam,Singh,R,1988-01-11,IND,173.0
105074,Ruben,Bemelmans,L,1988-01-14,BEL,183.0
105077,Albert,Ramos,L,1988-01-17,ESP,188.0
105079,Ivan,Sergeyev,R,1988-01-20,UKR,175.0
105080,Miloslav,Mecir Jr,R,1988-01-20,SVK,190.0
105085,Artem,Smirnov,L,1988-02-02,UKR,188.0
105091,Peter,Torebko,R,1988-02-10,GER,185.0
105094,Paris,Gemouchidis,R,1988-02-12,GRE,175.0
105095,Evgeny,Korolev,R,1988-02-14,KAZ,185.0
105098,Alexandre,Sidorenko,R,1988-02-18,FRA,185.0
105099,Antonio,Veic,R,1988-02-18,CRO,180.0
105100,Edward,Corrie,R,1988-02-21,GBR,183.0
105109,Marc,Sieber,L,1988-02-28,GER,178.0
105113,Patrik,Rosenholm,R,1988-03-05,SWE,178.0
105116,Dusan,Lojda,L,1988-03-08,CZE,188.0
105118,Dorian,Descloix,R,1988-03-14,FRA,193.0
105120,Andres,Molteni,R,1988-03-15,ARG,180.0
105128,Guillermo,Olaso,U,1988-03-25,ESP,175.0
105130,Vladimir,Uzhylovsky,R,1988-03-25,UKR,183.0
105132,Jurgen,Zopp,R,1988-03-29,EST,190.0
105137,Pere,Riba,R,1988-04-07,ESP,183.0
105138,Roberto,Bautista Agut,R,1988-04-14,ESP,183.0
105147,Tatsuma,Ito,R,1988-05-18,JPN,180.0
105148,Hsin Han,Lee,R,1988-05-19,TPE,181.0
105149,Reda,El Amrani,R,1988-05-19,MAR,185.0
105154,Joao,Souza,R,1988-05-27,BRA,193.0
105155,Pedro,Sousa,R,1988-05-27,POR,180.0
105156,Federico,Zeballos,R,1988-05-30,BOL,185.0
105161,Yann,Marti,R,1988-06-07,SUI,173.0
105163,Gleb,Sakharov,R,1988-06-10,FRA,185.0
105166,Peter,Polansky,R,1988-06-15,CAN,180.0
105173,Adrian,Mannarino,L,1988-06-29,FRA,183.0
105180,Daniel,Dutra Da Silva,L,1988-07-05,BRA,175.0
105181,Miljan,Zekic,R,1988-07-12,SRB,185.0
105188,John,Peers,R,1988-07-25,AUS,188.0
105191,Pedro,Feitosa,R,1988-07-29,BRA,178.0
105194,Nick,Lindahl,R,1988-07-31,AUS,183.0
105208,Ernests,Gulbis,R,1988-08-30,LAT,190.0
105216,Yuichi,Sugita,R,1988-09-18,JPN,173.0
105217,Thiemo,De Bakker,R,1988-09-19,NED,193.0
105223,Juan Martin,del Potro,R,1988-09-23,ARG,198.0
105226,Attila,Balazs,R,1988-09-27,HUN,180.0
105227,Marin,Cilic,R,1988-09-28,CRO,198.0
105229,Philip,Bester,R,1988-10-06,CAN,188.0
105233,Jeevan,Nedunchezhiyan,L,1988-10-20,IND,173.0
105234,Marco,Sobarzo Vignolo,R,1988-10-25,CHI,173.0
105238,Alexandr,Dolgopolov,R,1988-11-07,UKR,180.0
105245,Fabiano,De Paula,R,1988-11-28,BRA,178.0
105254,Nikola,Mektic,R,1988-12-24,CRO,183.0
105260,Rafael,Garcia,R,1989-01-02,BRA,180.0
105262,Fernando,Romboli,R,1989-01-04,BRA,180.0
105269,Marcelo,Demoliner,R,1989-01-18,BRA,193.0
105270,Maxime,Teixeira,R,1989-01-18,FRA,188.0
105271,Gonzalo,Escobar,L,1989-01-20,ECU,178.0
105273,Mauricio,Echazu,R,1989-01-02,PER,174.0
105281,Eric,Quigley,R,1989-01-30,USA,185.0
105283,Gerard,Granollers,R,1989-01-30,ESP,180.0
105284,Tuna,Altuna,R,1989-01-30,TUR,185.0
105286,Greg,Jones,R,1989-01-31,AUS,190.0
105292,Alejandro,Gonzalez,R,1989-02-07,COL,190.0
105302,Ante,Pavic,R,1989-03-07,CRO,196.0
105311,Joao,Sousa,R,1989-03-30,POR,185.0
105317,Nicolas,Reissig,R,1989-04-07,AUT,185.0
105318,Thomas,Schoorel,L,1989-04-08,NED,203.0
105331,Petru,Alexandru Luncanu,L,1989-05-07,ROU,185.0
105332,Benoit,Paire,R,1989-05-08,FRA,196.0
105333,George,Coupland,R,1989-05-12,GBR,193.0
105336,Nicolas,Meister,R,1989-05-15,USA,180.0
105339,Yan,Bai,R,1989-05-21,CHN,185.0
105341,Thomas,Fabbiano,R,1989-05-26,ITA,173.0
105342,Deni,Zmak,R,1989-05-27,CRO,185.0
105349,Harri,Heliovaara,R,1989-06-04,FIN,188.0
105352,Danila,Arsenov,R,1989-06-09,RUS,183.0
105357,John,Millman,R,1989-06-14,AUS,183.0
105359,Jason,Jung,R,1989-06-15,TPE,178.0
105373,Martin,Klizan,L,1989-07-11,SVK,190.0
105376,Peter,Gojowczyk,R,1989-07-15,GER,185.0
105379,Aljaz,Bedene,R,1989-07-18,SLO,181.0
105385,Donald,Young,L,1989-07-23,USA,183.0
105404,Michael,Mcclune,R,1989-08-22,USA,188.0
105406,Roberto,Marcora,R,1989-08-30,ITA,194.0
105413,Andrej,Martin,R,1989-09-20,SVK,180.0
105420,Evthimios,Karaliolios,R,1989-10-10,NED,183.0
105427,Milos,Sekulic,R,1989-11-04,SWE,178.0
105428,Marcus,Daniell,R,1989-11-09,NZL,190.0
105430,Radu,Albot,R,1989-11-11,MDA,175.0
105431,Ariel,Behar,R,1989-11-12,URU,182.0
105432,Prajnesh,Gunneswaran,L,1989-11-12,IND,188.0
105434,Ruan,Roelofse,R,1989-11-18,RSA,188.0
105436,Markus,Eriksson,R,1989-11-29,SWE,188.0
105438,Inigo,Cervantes Huegun,R,1989-11-30,ESP,183.0
105440,Arsenije,Zlatanovic,R,1989-12-04,SRB,193.0
105441,John Patrick,Smith,L,1989-01-24,AUS,188.0
105448,Hsien Yin,Peng,R,1989-12-22,TPE,180.0
105449,Steve,Johnson,R,1989-12-24,USA,188.0
105450,Mike,Urbanija,R,1989-12-26,SLO,183.0
105453,Kei,Nishikori,R,1989-12-29,JPN,178.0
105454,Brydan,Klein,R,1989-12-31,AUS,183.0
105455,Vladimir,Karusevich,R,1990-01-01,RUS,180.0
105456,Sergio,Galdos,R,1990-01-02,PER,180.0
105461,Francesc,Montanes Roca,R,1990-01-09,ESP,180.0
105464,Christopher,Rungkat,R,1990-01-14,INA,170.0
105471,Cesar,Ramirez,R,1990-01-25,MEX,180.0
105472,Nils,Langer,R,1990-01-25,GER,193.0
105477,Marco,Trungelliti,R,1990-01-31,ARG,178.0
105479,Alejandro,Mendoza,R,1990-02-02,BOL,183.0
105487,Facundo,Bagnis,L,1990-02-27,ARG,183.0
105493,Tomislav,Brkic,R,1990-03-09,BIH,185.0
105497,Jose,Hernandez,R,1990-03-13,DOM,183.0
105501,Akash,Wagh,L,1990-03-17,IND,175.0
105512,Alexander,Sarkissian,R,1990-04-03,USA,191.0
105513,Bart,Brons,L,1990-04-05,NED,180.0
105514,Jeremy,Jahn,R,1990-04-05,GER,180.0
105526,Jan Lennard,Struff,R,1990-04-25,GER,193.0
105528,Alexander,Ward,R,1990-04-30,GBR,185.0
105529,Carlos,Gomez Herrera,R,1990-04-30,ESP,191.0
105539,Evgeny,Donskoy,R,1990-05-09,RUS,185.0
105542,Bastian,Trinker,R,1990-05-11,AUT,191.0
105547,Dean,Obrien,R,1990-05-15,RSA,178.0
105550,Guido,Pella,L,1990-05-17,ARG,185.0
105554,Daniel,Evans,R,1990-05-23,GBR,175.0
105558,Guillaume,Rufin,R,1990-05-26,FRA,188.0
105559,Jonathan,Eysseric,L,1990-05-27,FRA,180.0
105561,Alessandro,Giannessi,L,1990-05-30,ITA,183.0
105572,Austin,Krajicek,L,1990-06-16,USA,188.0
105573,Henri,Kontinen,R,1990-06-19,FIN,191.0
105575,Ricardas,Berankis,R,1990-06-21,LTU,175.0
105577,Vasek,Pospisil,R,1990-06-23,CAN,193.0
105578,Cristian,Rodriguez,R,1990-06-24,COL,180.0
105579,Kittipong,Wachiramanowong,R,1990-06-25,THA,183.0
105583,Dusan,Lajovic,R,1990-06-30,SRB,180.0
105585,Ze,Zhang,R,1990-07-04,CHN,188.0
105586,Alexandar,Lazov,L,1990-07-09,BUL,183.0
105587,Tom,Kocevar Desman,R,1990-07-10,SLO,180.0
105589,Gerald,Melzer,L,1990-07-13,AUT,188.0
105590,Uladzimir,Ignatik,R,1990-07-14,BLR,183.0
105591,Matt,Reid,R,1990-07-17,AUS,183.0
105596,Jan,Satral,R,1990-07-24,CZE,188.0
105609,Ilya,Belyaev,R,1990-08-09,RUS,180.0
105613,Norbert,Gombos,R,1990-08-13,SVK,193.0
105614,Bradley,Klahn,L,1990-08-20,USA,190.0
105633,Mohamed,Safwat,R,1990-09-19,EGY,183.0
105634,Viktor,Galovic,R,1990-09-19,ITA,193.0
105638,Daniel,Cox,R,1990-09-28,GBR,170.0
105641,Blaz,Rola,L,1990-10-05,SLO,193.0
105643,Federico,Delbonis,L,1990-10-05,ARG,190.0
105649,Cedrik Marcel,Stebe,L,1990-10-09,GER,183.0
105650,Marcus,Willis,L,1990-10-09,GBR,191.0
105651,Daniel,Smethurst,R,1990-10-13,GBR,188.0
105655,Hiroki,Moriya,R,1990-10-16,JPN,170.0
105656,Marcelo,Arevalo,R,1990-10-17,ESA,191.0
105657,Marius,Copil,R,1990-10-17,ROU,193.0
105661,Ilija,Vucic,R,1990-10-27,SRB,145.0
105668,Jerzy,Janowicz,R,1990-11-13,POL,203.0
105671,Gastao,Elias,R,1990-11-24,POR,178.0
105676,David,Goffin,R,1990-12-07,BEL,180.0
105677,Nikola,Cacic,R,1990-12-07,SRB,185.0
105678,Axel,Michon,L,1990-12-16,FRA,176.0
105683,Milos,Raonic,R,1990-12-27,CAN,196.0
105688,Manuel,Sanchez,R,1991-01-05,MEX,183.0
105692,Alessandro,Bega,R,1991-01-11,ITA,173.0
105696,Borut,Puc,L,1991-01-19,CRO,193.0
105711,Dino,Marcan,R,1991-02-12,CRO,178.0
105720,Stanislav,Vovk,R,1991-02-19,RUS,185.0
105723,Andrey,Kuznetsov,R,1991-02-22,RUS,185.0
105730,Devin,Britton,R,1991-03-17,USA,193.0
105731,Steven,Diez,R,1991-03-17,CAN,180.0
105732,Pierre Hugues,Herbert,R,1991-03-18,FRA,188.0
105733,Rhyne,Williams,R,1991-03-22,USA,185.0
105738,Tsung Hua,Yang,R,1991-03-29,TPE,178.0
105747,Karim Mohamed,Maamoun,R,1991-04-09,EGY,175.0
105751,Roberto,Ortega Olmedo,R,1991-04-30,ESP,168.0
105757,Sandro,Ehrat,R,1991-04-18,SUI,180.0
105759,Henrik,Sillanpaa,R,1991-04-21,FIN,185.0
105775,Marin,Draganja,R,1991-05-13,CRO,185.0
105777,Grigor,Dimitrov,R,1991-05-16,BUL,188.0
105781,Andrei,Vasilevski,R,1991-05-28,BLR,185.0
105783,Chase,Buchanan,R,1991-06-04,USA,193.0
105790,Yong Kyu,Lim,R,1991-06-18,KOR,185.0
105806,Mirza,Basic,R,1991-07-12,BIH,188.0
105807,Pablo,Carreno Busta,R,1991-07-12,ESP,188.0
105815,Tennys,Sandgren,R,1991-07-22,USA,188.0
105819,Guido,Andreozzi,R,1991-08-05,ARG,183.0
105826,Alejandro,Gomez Gb42,R,1991-08-14,COL,188.0
105827,Laurynas,Grigelis,R,1991-08-14,LTU,183.0
105841,Lorenzo,Giustino,R,1991-09-10,ITA,183.0
105842,Di,Wu,R,1991-09-14,CHN,175.0
105853,Tigre,Hank,L,1991-09-30,MEX,188.0
105868,Wilson,Leite,R,1991-11-06,BRA,178.0
105870,Yannick,Hanfmann,R,1991-11-13,GER,193.0
105871,Sekou,Bangoura,R,1991-11-18,USA,183.0
105872,Christian,Lindell,R,1991-11-20,SWE,193.0
105874,Albano,Olivetti,R,1991-11-24,FRA,203.0
105877,Emilio,Gomez,R,1991-11-28,ECU,185.0
105881,Matthew,Barton,R,1991-12-18,AUS,191.0
105882,Stefano,Travaglia,R,1991-12-28,ITA,185.0
105888,Toni,Androic,R,1991-12-28,CRO,168.0
105891,Jordan,Cox,R,1992-01-07,USA,188.0
105899,Martin,Cuevas,R,1992-01-14,URU,188.0
105902,James,Duckworth,R,1992-01-21,AUS,183.0
105905,Danilo,Petrovic,R,1992-01-24,SRB,203.0
105906,Kevin,Krawietz,R,1992-01-24,GER,190.0
105911,Andrea,Collarini,L,1992-01-31,ARG,185.0
105916,Marton,Fucsovics,R,1992-02-08,HUN,188.0
105917,Gianni,Mina,R,1992-02-09,FRA,185.0
105930,Daniel,Kosakowski,R,1992-02-21,USA,185.0
105932,Nikoloz,Basilashvili,R,1992-02-23,GEO,185.0
105933,Roberto,Quiroz,L,1992-02-23,ECU,193.0
105934,Chuhan,Wang,R,1992-02-24,CHN,188.0
105936,Filip,Krajinovic,R,1992-02-27,SRB,185.0
105943,Federico,Gaio,R,1992-03-05,ITA,180.0
105948,Federico,Coria,R,1992-03-09,ARG,180.0
105952,Renzo,Olivo,R,1992-03-15,ARG,180.0
105954,Peter,Nagy,R,1992-03-17,HUN,180.0
105960,Evan,King,L,1992-03-25,USA,185.0
105963,Arthur,De Greef,R,1992-03-27,BEL,183.0
105967,Henri,Laaksonen,R,1992-03-31,SUI,185.0
105985,Darian,King,R,1992-04-26,BAR,188.0
105992,Ryan,Harrison,R,1992-05-07,USA,183.0
105999,Bowen,Ouyang,L,1992-05-19,CHN,186.0
106000,Damir,Dzumhur,R,1992-05-20,BIH,172.0
106005,Constant,Lestienne,R,1992-05-23,FRA,180.0
106006,Agustin,Velotti,R,1992-05-24,ARG,174.0
106021,Dragos,Dima,R,1992-06-16,ROU,180.0
106026,Yuki,Bhambri,R,1992-07-04,IND,183.0
106031,Raymond,Sarmiento,R,1992-07-24,USA,178.0
106032,Facundo,Arguello,R,1992-08-04,ARG,178.0
106033,Romain,Arneodo,R,1992-08-04,FRA,175.0
106034,Yasutaka,Uchiyama,R,1992-08-05,JPN,183.0
106035,Isak,Arvidsson,R,1992-08-06,SWE,188.0
106043,Diego,Schwartzman,R,1992-08-16,ARG,170.0
106044,Nicolas,Kicker,R,1992-08-16,ARG,178.0
106045,Denis,Kudla,R,1992-08-17,USA,180.0
106053,Philip,Davydenko,R,1992-09-02,RUS,183.0
106058,Jack,Sock,R,1992-09-24,USA,185.0
106065,Marco,Cecchinato,R,1992-09-30,ITA,185.0
106071,Bernard,Tomic,R,1992-10-21,AUS,193.0
106072,Alexey,Vatutin,R,1992-10-27,RUS,178.0
106075,Jozef,Kovalik,R,1992-11-04,SVK,183.0
106078,Egor,Gerasimov,R,1992-11-11,BLR,196.0
106090,Daniel,Berta,R,1992-11-26,SWE,178.0
106093,Benjamin,Mitchell,R,1992-11-30,AUS,183.0
106099,Salvatore,Caruso,R,1992-12-15,ITA,185.0
106105,Guilherme,Clezar,R,1992-12-31,BRA,183.0
106106,George,Tsivadze,L,1993-01-02,GEO,191.0
106109,Alex,Bolt,L,1993-01-05,AUS,183.0
106110,Filip,Horansky,R,1993-01-07,SVK,175.0
106117,Carlos,Boluda Purkiss,R,1993-01-22,ESP,165.0
106120,Ricardo,Ojeda Lara,R,1993-01-26,ESP,180.0
106121,Taro,Daniel,R,1993-01-27,JPN,191.0
106136,Warit,Sornbutnark,R,1993-02-27,THA,180.0
106137,Tristan,Lamasine,R,1993-03-05,FRA,183.0
106138,Yaraslav,Shyla,R,1993-03-05,BLR,193.0
106148,Roberto,Carballes Baena,R,1993-03-23,ESP,183.0
106165,Diego,Hidalgo,L,1993-04-18,ECU,180.0
106167,Joris,De Loore,R,1993-04-21,BEL,191.0
106174,Gonzalo,Lama,R,1993-04-27,CHI,180.0
106175,Ricardo,Rodriguez,R,1993-04-28,VEN,189.0
106177,Oriol,Roca Batalla,R,1993-04-30,ESP,173.0
106186,Jason,Kubler,R,1993-05-19,AUS,178.0
106198,Hugo,Dellien,R,1993-06-16,BOL,180.0
106203,Pedro,Sakamoto,R,1993-06-29,BRA,178.0
106207,Mate,Pavic,L,1993-07-04,CRO,193.0
106210,Jiri,Vesely,L,1993-07-10,CZE,198.0
106214,Oscar,Otte,R,1993-07-16,GER,196.0
106216,Bjorn,Fratangelo,R,1993-07-19,USA,183.0
106218,Marcos,Giron,R,1993-07-24,USA,180.0
106220,Dimitar,Kuzmanov,R,1993-07-28,BUL,183.0
106223,Aleksandre,Metreveli,R,1993-08-10,GEO,183.0
106225,Andrew,Whittington,R,1993-08-11,AUS,188.0
106227,Ji Sung,Nam,R,1993-08-15,KOR,183.0
106228,Juan Ignacio,Londero,R,1993-08-15,ARG,180.0
106232,Roberto,Cid,R,1993-08-30,DOM,193.0
106233,Dominic,Thiem,R,1993-09-03,AUT,185.0
106234,Aslan,Karatsev,R,1993-09-04,RUS,185.0
106243,Mate,Delic,R,1993-09-29,CRO,196.0
